uid,LOANFLAG8,LOANFLAG9,LOANFLAG10,LOANFLAG11
74963,0,0,0,0
63758,0,0,0,0
72049,0,0,0,0
11975,0,0,0,0
69078,0,0,0,0
45280,0,0,0,0
13115,0,0,0,0
8772,0,0,0,0
23732,0,0,0,0
21052,0,0,0,0
5985,0,0,0,0
29662,0,0,0,0
86129,0,0,0,0
81655,0,0,0,0
256,0,0,0,0
53176,0,0,0,0
34874,0,0,0,0
77316,0,0,0,0
34592,0,0,0,0
15942,0,0,0,0
82860,0,0,0,0
89991,0,0,0,0
29225,0,0,0,0
73649,0,0,0,0
28556,0,0,0,0
15148,0,0,0,0
86127,0,0,0,0
23119,0,0,0,0
62721,0,0,0,0
2977,0,0,0,0
83090,0,0,0,0
72098,0,0,0,0
37031,0,0,0,0
5517,0,0,0,0
48839,0,0,0,0
90143,0,0,0,0
82064,0,0,0,0
34684,0,0,0,0
83302,0,0,0,0
74817,0,0,0,0
20104,0,0,0,0
62103,0,0,0,0
16822,0,0,0,0
13837,0,0,0,0
81022,0,0,0,0
8078,0,0,0,0
23990,0,0,0,0
53057,0,0,0,0
28479,0,0,0,0
26519,0,0,0,0
15420,0,0,0,0
87772,0,0,0,0
52597,0,0,0,0
61502,0,0,0,0
57642,0,0,0,0
24166,0,0,0,0
8654,0,0,0,0
43148,0,0,0,0
67866,0,0,0,0
56275,0,0,0,0
34983,0,0,0,0
27788,0,0,0,0
57731,0,0,0,0
84144,0,0,0,0
58315,0,0,0,0
29639,0,0,0,0
58416,0,0,0,0
17755,0,0,0,0
17443,0,0,0,0
5078,0,0,0,0
80173,0,0,0,0
88407,0,0,0,0
67116,0,0,0,0
36575,0,0,0,0
57910,0,0,0,0
79482,0,0,0,0
8188,0,0,0,0
34518,0,0,0,0
60014,0,0,0,0
67284,0,0,0,0
4976,0,0,0,0
37860,0,0,0,0
19897,0,0,0,0
32290,0,0,0,0
28425,0,0,0,0
62104,0,0,0,0
54337,0,0,0,0
47536,0,0,0,0
24573,0,0,0,0
30012,0,0,0,0
61946,0,0,0,0
27006,0,0,0,0
77534,0,0,0,0
9881,0,0,0,0
38083,0,0,0,0
85483,0,0,0,0
67915,0,0,0,0
33759,0,0,0,0
45995,0,0,0,0
50634,0,0,0,0
37690,0,0,0,0
2447,0,0,0,0
30134,0,0,0,0
30351,0,0,0,0
67255,0,0,0,0
73861,0,0,0,0
56229,0,0,0,0
42481,0,0,0,0
44891,0,0,0,0
67766,0,0,0,0
23641,0,0,0,0
33623,0,0,0,0
45204,0,0,0,0
82110,0,0,0,0
44018,0,0,0,0
71001,0,0,0,0
21230,0,0,0,0
85356,0,0,0,0
85098,0,0,0,0
78990,0,0,0,0
86923,0,0,0,0
49300,0,0,0,0
10185,0,0,0,0
83135,0,0,0,0
14848,0,0,0,0
37641,0,0,0,0
13995,0,0,0,0
29844,0,0,0,0
55800,0,0,0,0
11267,0,0,0,0
71446,0,0,0,0
25912,0,0,0,0
39607,0,0,0,0
61145,0,0,0,0
68881,0,0,0,0
57694,0,0,0,0
57250,0,0,0,0
66455,0,0,0,0
12666,0,0,0,0
55315,0,0,0,0
41418,0,0,0,0
64594,0,0,0,0
33342,0,0,0,0
21704,0,0,0,0
59989,0,0,0,0
12352,0,0,0,0
66843,0,0,0,0
1794,0,0,0,0
44451,0,0,0,0
54028,0,0,0,0
30930,0,0,0,0
82505,0,0,0,0
62022,0,0,0,0
19229,0,0,0,0
78193,0,0,0,0
56524,0,0,0,0
7483,0,0,0,0
2126,0,0,0,0
28766,0,0,0,0
46027,0,0,0,0
51287,0,0,0,0
5360,0,0,0,0
53620,0,0,0,0
48762,0,0,0,0
26772,0,0,0,0
97,0,0,0,0
34291,0,0,0,0
20366,0,0,0,0
27859,0,0,0,0
55921,0,0,0,0
52681,0,0,0,0
17179,0,0,0,0
33702,0,0,0,0
88133,0,0,0,0
20333,0,0,0,0
36572,0,0,0,0
63751,0,0,0,0
15585,0,0,0,0
77395,0,0,0,0
13616,0,0,0,0
64436,0,0,0,0
15429,0,0,0,0
11399,0,0,0,0
24844,0,0,0,0
37423,0,0,0,0
69593,0,0,0,0
58783,0,0,0,0
17261,0,0,0,0
73589,0,0,0,0
17752,0,0,0,0
4886,0,0,0,0
30665,0,0,0,0
21979,0,0,0,0
71881,0,0,0,0
4054,0,0,0,0
22160,0,0,0,0
49404,0,0,0,0
40074,0,0,0,0
84039,0,0,0,0
82285,0,0,0,0
36359,0,0,0,0
58926,0,0,0,0
45584,0,0,0,0
72816,0,0,0,0
10210,0,0,0,0
20607,0,0,0,0
55347,0,0,0,0
14741,0,0,0,0
38392,0,0,0,0
11417,0,0,0,0
865,0,0,0,0
37732,0,0,0,0
72521,0,0,0,0
46871,0,0,0,0
63979,0,0,0,0
13147,0,0,0,0
89834,0,0,0,0
4560,0,0,0,0
12840,0,0,0,0
70820,0,0,0,0
71264,0,0,0,0
77055,0,0,0,0
75550,0,0,0,0
30455,0,0,0,0
24484,0,0,0,0
38922,0,0,0,0
60717,0,0,0,0
52986,0,0,0,0
13287,0,0,0,0
67065,0,0,0,0
7098,0,0,0,0
51643,0,0,0,0
63128,0,0,0,0
41416,0,0,0,0
24843,0,0,0,0
46101,0,0,0,0
71342,0,0,0,0
70150,0,0,0,0
31373,0,0,0,0
24270,0,0,0,0
37835,0,0,0,0
31866,0,0,0,0
7096,0,0,0,0
41807,0,0,0,0
26545,0,0,0,0
88744,0,0,0,0
89207,0,0,0,0
43190,0,0,0,0
21703,0,0,0,0
53410,0,0,0,0
62334,0,0,0,0
86560,0,0,0,0
53442,0,0,0,0
53445,0,0,0,0
65008,0,0,0,0
49458,0,0,0,0
44815,0,0,0,0
82201,0,0,0,0
62070,0,0,0,0
9535,0,0,0,0
19660,0,0,0,0
57917,0,0,0,0
18501,0,0,0,0
46957,0,0,0,0
79302,0,0,0,0
61869,0,0,0,0
90326,0,0,0,0
65786,0,0,0,0
5827,0,0,0,0
61586,0,0,0,0
34909,0,0,0,0
53536,0,0,0,0
19967,0,0,0,0
12570,0,0,0,0
65535,0,0,0,0
39430,0,0,0,0
22132,0,0,0,0
32519,0,0,0,0
35925,0,0,0,0
47399,0,0,0,0
46724,0,0,0,0
74638,0,0,0,0
62728,0,0,0,0
39773,0,0,0,0
77889,0,0,0,0
44273,0,0,0,0
17089,0,0,0,0
81103,0,0,0,0
43069,0,0,0,0
63173,0,0,0,0
76158,0,0,0,0
42306,0,0,0,0
17537,0,0,0,0
73195,0,0,0,0
11059,0,0,0,0
76439,0,0,0,0
88843,0,0,0,0
7279,0,0,0,0
86705,0,0,0,0
88665,0,0,0,0
80751,0,0,0,0
4850,0,0,0,0
65750,0,0,0,0
7818,0,0,0,0
31425,0,0,0,0
36357,0,0,0,0
78145,0,0,0,0
87901,0,0,0,0
18910,0,0,0,0
22810,0,0,0,0
27499,0,0,0,0
15371,0,0,0,0
79631,0,0,0,0
45552,0,0,0,0
69290,0,0,0,0
1014,0,0,0,0
45830,0,0,0,0
74302,0,0,0,0
40330,0,0,0,0
85892,0,0,0,0
25209,0,0,0,0
15642,0,0,0,0
59779,0,0,0,0
29400,0,0,0,0
37941,0,0,0,0
78867,0,0,0,0
17926,0,0,0,0
47341,0,0,0,0
5654,0,0,0,0
68857,0,0,0,0
26246,0,0,0,0
50011,0,0,0,0
51500,0,0,0,0
27923,0,0,0,0
58125,0,0,0,0
56814,0,0,0,0
36520,0,0,0,0
41621,0,0,0,0
74350,0,0,0,0
70213,0,0,0,0
40433,0,0,0,0
86532,0,0,0,0
78208,0,0,0,0
68924,0,0,0,0
53348,0,0,0,0
5875,0,0,0,0
30892,0,0,0,0
58170,0,0,0,0
41855,0,0,0,0
1527,0,0,0,0
49934,0,0,0,0
40468,0,0,0,0
14576,0,0,0,0
49095,0,0,0,0
78767,0,0,0,0
39984,0,0,0,0
14227,0,0,0,0
37613,0,0,0,0
3595,0,0,0,0
14272,0,0,0,0
58268,0,0,0,0
70076,0,0,0,0
62156,0,0,0,0
90691,0,0,0,0
77447,0,0,0,0
7277,0,0,0,0
26332,0,0,0,0
52546,0,0,0,0
14385,0,0,0,0
61614,0,0,0,0
54680,0,0,0,0
59658,0,0,0,0
26720,0,0,0,0
62430,0,0,0,0
64685,0,0,0,0
74938,0,0,0,0
6733,0,0,0,0
12933,0,0,0,0
53754,0,0,0,0
85407,0,0,0,0
24630,0,0,0,0
20652,0,0,0,0
87653,0,0,0,0
1271,0,0,0,0
17673,0,0,0,0
2344,0,0,0,0
18506,0,0,0,0
79099,0,0,0,0
24091,0,0,0,0
60810,0,0,0,0
56094,0,0,0,0
59339,0,0,0,0
46723,0,0,0,0
32360,0,0,0,0
84425,0,0,0,0
31321,0,0,0,0
5157,0,0,0,0
51421,0,0,0,0
55418,0,0,0,0
68053,0,0,0,0
81909,0,0,0,0
58626,0,0,0,0
49668,0,0,0,0
64024,0,0,0,0
18994,0,0,0,0
10072,0,0,0,0
19227,0,0,0,0
1664,0,0,0,0
58261,0,0,0,0
86805,0,0,0,0
62025,0,0,0,0
49355,0,0,0,0
82946,0,0,0,0
79097,0,0,0,0
40107,0,0,0,0
33345,0,0,0,0
36386,0,0,0,0
39511,0,0,0,0
63237,0,0,0,0
53124,0,0,0,0
37119,0,0,0,0
5729,0,0,0,0
80789,0,0,0,0
34240,0,0,0,0
58674,0,0,0,0
12309,0,0,0,0
77344,0,0,0,0
83894,0,0,0,0
65054,0,0,0,0
75282,0,0,0,0
27569,0,0,0,0
10778,0,0,0,0
75614,0,0,0,0
57324,0,0,0,0
69248,0,0,0,0
81595,0,0,0,0
49933,0,0,0,0
28118,0,0,0,0
31195,0,0,0,0
52432,0,0,0,0
51584,0,0,0,0
2758,0,0,0,0
85843,0,0,0,0
49570,0,0,0,0
62151,0,0,0,0
42967,0,0,0,0
10823,0,0,0,0
26367,0,0,0,0
55398,0,0,0,0
74894,0,0,0,0
41003,0,0,0,0
84991,0,0,0,0
39158,0,0,0,0
67422,0,0,0,0
38084,0,0,0,0
42932,0,0,0,0
14524,0,0,0,0
32464,0,0,0,0
38566,0,0,0,0
22482,0,0,0,0
43067,0,0,0,0
26071,0,0,0,0
32982,0,0,0,0
38174,0,0,0,0
9393,0,0,0,0
24665,0,0,0,0
63670,0,0,0,0
14841,0,0,0,0
82117,0,0,0,0
507,0,0,0,0
49456,0,0,0,0
27702,0,0,0,0
32872,0,0,0,0
12355,0,0,0,0
30526,0,0,0,0
35789,0,0,0,0
9560,0,0,0,0
32186,0,0,0,0
26829,0,0,0,0
2804,0,0,0,0
88521,0,0,0,0
59466,0,0,0,0
2449,0,0,0,0
72792,0,0,0,0
89647,0,0,0,0
18199,0,0,0,0
80756,0,0,0,0
61832,0,0,0,0
11235,0,0,0,0
76151,0,0,0,0
74167,0,0,0,0
9702,0,0,0,0
37646,0,0,0,0
90144,0,0,0,0
26188,0,0,0,0
83527,0,0,0,0
19841,0,0,0,0
75142,0,0,0,0
66222,0,0,0,0
62544,0,0,0,0
21083,0,0,0,0
81983,0,0,0,0
75832,0,0,0,0
82208,0,0,0,0
66818,0,0,0,0
60135,0,0,0,0
76683,0,0,0,0
2851,0,0,0,0
25766,0,0,0,0
31915,0,0,0,0
22453,0,0,0,0
67647,0,0,0,0
21343,0,0,0,0
58495,0,0,0,0
8299,0,0,0,0
26023,0,0,0,0
57508,0,0,0,0
70290,0,0,0,0
67373,0,0,0,0
72573,0,0,0,0
49383,0,0,0,0
66098,0,0,0,0
7049,0,0,0,0
37117,0,0,0,0
54211,0,0,0,0
61119,0,0,0,0
80851,0,0,0,0
75110,0,0,0,0
1745,0,0,0,0
16987,0,0,0,0
20240,0,0,0,0
27345,0,0,0,0
52294,0,0,0,0
17809,0,0,0,0
43472,0,0,0,0
47885,0,0,0,0
80803,0,0,0,0
30096,0,0,0,0
8157,0,0,0,0
24168,0,0,0,0
74664,0,0,0,0
251,0,0,0,0
51198,0,0,0,0
11531,0,0,0,0
10467,0,0,0,0
2856,0,0,0,0
5608,0,0,0,0
30098,0,0,0,0
29716,0,0,0,0
78142,0,0,0,0
51474,0,0,0,0
88015,0,0,0,0
26954,0,0,0,0
43506,0,0,0,0
21415,0,0,0,0
42841,0,0,0,0
80083,0,0,0,0
88711,0,0,0,0
12137,0,0,0,0
7816,0,0,0,0
65441,0,0,0,0
40461,0,0,0,0
23502,0,0,0,0
87872,0,0,0,0
56813,0,0,0,0
77561,0,0,0,0
83638,0,0,0,0
16825,0,0,0,0
20952,0,0,0,0
85792,0,0,0,0
57190,0,0,0,0
87519,0,0,0,0
78254,0,0,0,0
34077,0,0,0,0
4859,0,0,0,0
33172,0,0,0,0
55537,0,0,0,0
29303,0,0,0,0
60742,0,0,0,0
59155,0,0,0,0
82119,0,0,0,0
4786,0,0,0,0
10546,0,0,0,0
34180,0,0,0,0
45196,0,0,0,0
32954,0,0,0,0
15378,0,0,0,0
45865,0,0,0,0
54689,0,0,0,0
75502,0,0,0,0
19402,0,0,0,0
21128,0,0,0,0
9310,0,0,0,0
43427,0,0,0,0
65342,0,0,0,0
15994,0,0,0,0
72356,0,0,0,0
87076,0,0,0,0
19275,0,0,0,0
21447,0,0,0,0
17562,0,0,0,0
12300,0,0,0,0
63052,0,0,0,0
22223,0,0,0,0
3187,0,0,0,0
1090,0,0,0,0
3022,0,0,0,0
38561,0,0,0,0
56353,0,0,0,0
30521,0,0,0,0
73192,0,0,0,0
9238,0,0,0,0
75581,0,0,0,0
22819,0,0,0,0
47929,0,0,0,0
25328,0,0,0,0
68231,0,0,0,0
85091,0,0,0,0
28252,0,0,0,0
72795,0,0,0,0
88792,0,0,0,0
90640,0,0,0,0
70360,0,0,0,0
13918,0,0,0,0
59073,0,0,0,0
2677,0,0,0,0
66895,0,0,0,0
74520,0,0,0,0
36485,0,0,0,0
57197,0,0,0,0
74810,0,0,0,0
32593,0,0,0,0
28144,0,0,0,0
52950,0,0,0,0
24892,0,0,0,0
89321,0,0,0,0
4569,0,0,0,0
64542,0,0,0,0
77239,0,0,0,0
18190,0,0,0,0
10771,0,0,0,0
80121,0,0,0,0
55674,0,0,0,0
78064,0,0,0,0
5545,0,0,0,0
42576,0,0,0,0
66744,0,0,0,0
82327,0,0,0,0
69542,0,0,0,0
59211,0,0,0,0
11538,0,0,0,0
45730,0,0,0,0
11171,0,0,0,0
45862,0,0,0,0
42045,0,0,0,0
55673,0,0,0,0
72134,0,0,0,0
67996,0,0,0,0
29937,0,0,0,0
18917,0,0,0,0
9236,0,0,0,0
1453,0,0,0,0
54365,0,0,0,0
8720,0,0,0,0
83046,0,0,0,0
43205,0,0,0,0
20291,0,0,0,0
73615,0,0,0,0
2440,0,0,0,0
58530,0,0,0,0
3437,0,0,0,0
12791,0,0,0,0
9923,0,0,0,0
49747,0,0,0,0
52724,0,0,0,0
26335,0,0,0,0
70542,0,0,0,0
50712,0,0,0,0
59722,0,0,0,0
90834,0,0,0,0
80491,0,0,0,0
62437,0,0,0,0
27448,0,0,0,0
2756,0,0,0,0
21534,0,0,0,0
53563,0,0,0,0
24937,0,0,0,0
87908,0,0,0,0
32431,0,0,0,0
55396,0,0,0,0
27781,0,0,0,0
34439,0,0,0,0
14459,0,0,0,0
12747,0,0,0,0
58974,0,0,0,0
88962,0,0,0,0
16365,0,0,0,0
56635,0,0,0,0
54339,0,0,0,0
68490,0,0,0,0
4671,0,0,0,0
55443,0,0,0,0
85012,0,0,0,0
47675,0,0,0,0
69901,0,0,0,0
87246,0,0,0,0
65886,0,0,0,0
13196,0,0,0,0
75478,0,0,0,0
24895,0,0,0,0
36224,0,0,0,0
84283,0,0,0,0
63534,0,0,0,0
62187,0,0,0,0
88166,0,0,0,0
67062,0,0,0,0
67912,0,0,0,0
68850,0,0,0,0
43693,0,0,0,0
7304,0,0,0,0
29133,0,0,0,0
15472,0,0,0,0
69023,0,0,0,0
51191,0,0,0,0
67587,0,0,0,0
68082,0,0,0,0
17852,0,0,0,0
19486,0,0,0,0
67321,0,0,0,0
24387,0,0,0,0
24277,0,0,0,0
40244,0,0,0,0
89209,0,0,0,0
14632,0,0,0,0
54330,0,0,0,0
5685,0,0,0,0
81079,0,0,0,0
25698,0,0,0,0
62298,0,0,0,0
65345,0,0,0,0
80392,0,0,0,0
48421,0,0,0,0
85939,0,0,0,0
88818,0,0,0,0
78201,0,0,0,0
38677,0,0,0,0
57378,0,0,0,0
9705,0,0,0,0
54244,0,0,0,0
47563,0,0,0,0
22097,0,0,0,0
34215,0,0,0,0
50961,0,0,0,0
72665,0,0,0,0
20079,0,0,0,0
59591,0,0,0,0
89144,0,0,0,0
41852,0,0,0,0
88358,0,0,0,0
65850,0,0,0,0
47260,0,0,0,0
50668,0,0,0,0
71008,0,0,0,0
47267,0,0,0,0
6328,0,0,0,0
28143,0,0,0,0
81249,0,0,0,0
50137,0,0,0,0
52460,0,0,0,0
66637,0,0,0,0
23206,0,0,0,0
5653,0,0,0,0
72811,0,0,0,0
25111,0,0,0,0
90912,0,0,0,0
57199,0,0,0,0
59687,0,0,0,0
11313,0,0,0,0
63703,0,0,0,0
35262,0,0,0,0
68976,0,0,0,0
14481,0,0,0,0
14042,0,0,0,0
23193,0,0,0,0
19301,0,0,0,0
20212,0,0,0,0
78285,0,0,0,0
50715,0,0,0,0
2970,0,0,0,0
30792,0,0,0,0
74381,0,0,0,0
76077,0,0,0,0
84504,0,0,0,0
85047,0,0,0,0
80239,0,0,0,0
61588,0,0,0,0
36271,0,0,0,0
67696,0,0,0,0
3826,0,0,0,0
37327,0,0,0,0
41673,0,0,0,0
28207,0,0,0,0
46331,0,0,0,0
14382,0,0,0,0
55855,0,0,0,0
18993,0,0,0,0
61646,0,0,0,0
87593,0,0,0,0
50044,0,0,0,0
15731,0,0,0,0
53050,0,0,0,0
15376,0,0,0,0
84915,0,0,0,0
28283,0,0,0,0
71236,0,0,0,0
24455,0,0,0,0
13584,0,0,0,0
29277,0,0,0,0
63007,0,0,0,0
70606,0,0,0,0
68006,0,0,0,0
71441,0,0,0,0
10986,0,0,0,0
61997,0,0,0,0
86175,0,0,0,0
10182,0,0,0,0
44577,0,0,0,0
22963,0,0,0,0
49274,0,0,0,0
25200,0,0,0,0
26654,0,0,0,0
85400,0,0,0,0
42229,0,0,0,0
63316,0,0,0,0
82646,0,0,0,0
45943,0,0,0,0
27623,0,0,0,0
38787,0,0,0,0
59958,0,0,0,0
65172,0,0,0,0
19578,0,0,0,0
80007,0,0,0,0
90947,0,0,0,0
19669,0,0,0,0
77625,0,0,0,0
74663,0,0,0,0
58884,0,0,0,0
65319,0,0,0,0
4490,0,0,0,0
76291,0,0,0,0
44898,0,0,0,0
70954,0,0,0,0
34430,0,0,0,0
80703,0,0,0,0
53753,0,0,0,0
31062,0,0,0,0
42010,0,0,0,0
68499,0,0,0,0
43738,0,0,0,0
8159,0,0,0,0
4319,0,0,0,0
82832,0,0,0,0
61913,0,0,0,0
37478,0,0,0,0
71120,0,0,0,0
89698,0,0,0,0
66356,0,0,0,0
379,0,0,0,0
4238,0,0,0,0
7387,0,0,0,0
55809,0,0,0,0
5954,0,0,0,0
85711,0,0,0,0
69431,0,0,0,0
44044,0,0,0,0
87078,0,0,0,0
84587,0,0,0,0
10469,0,0,0,0
65881,0,0,0,0
10217,0,0,0,0
22013,0,0,0,0
26076,0,0,0,0
48992,0,0,0,0
42846,0,0,0,0
82990,0,0,0,0
48692,0,0,0,0
39437,0,0,0,0
78478,0,0,0,0
42578,0,0,0,0
46776,0,0,0,0
42275,0,0,0,0
68567,0,0,0,0
38447,0,0,0,0
30387,0,0,0,0
24718,0,0,0,0
37735,0,0,0,0
80677,0,0,0,0
64369,0,0,0,0
29015,0,0,0,0
58807,0,0,0,0
23690,0,0,0,0
55884,0,0,0,0
57553,0,0,0,0
89503,0,0,0,0
2052,0,0,0,0
88380,0,0,0,0
51762,0,0,0,0
22638,0,0,0,0
44933,0,0,0,0
19019,0,0,0,0
87953,0,0,0,0
38000,0,0,0,0
87290,0,0,0,0
89422,0,0,0,0
81873,0,0,0,0
10597,0,0,0,0
71781,0,0,0,0
69464,0,0,0,0
45198,0,0,0,0
5982,0,0,0,0
83305,0,0,0,0
35758,0,0,0,0
53260,0,0,0,0
51256,0,0,0,0
50300,0,0,0,0
49796,0,0,0,0
6374,0,0,0,0
30528,0,0,0,0
15864,0,0,0,0
53314,0,0,0,0
19042,0,0,0,0
86264,0,0,0,0
43114,0,0,0,0
15060,0,0,0,0
42790,0,0,0,0
71802,0,0,0,0
78194,0,0,0,0
20774,0,0,0,0
50018,0,0,0,0
79742,0,0,0,0
17268,0,0,0,0
87685,0,0,0,0
30356,0,0,0,0
77622,0,0,0,0
87464,0,0,0,0
27238,0,0,0,0
20721,0,0,0,0
72716,0,0,0,0
73833,0,0,0,0
2803,0,0,0,0
3592,0,0,0,0
61206,0,0,0,0
64157,0,0,0,0
67768,0,0,0,0
31283,0,0,0,0
64829,0,0,0,0
28733,0,0,0,0
44383,0,0,0,0
60099,0,0,0,0
82997,0,0,0,0
60719,0,0,0,0
24744,0,0,0,0
2789,0,0,0,0
63084,0,0,0,0
8297,0,0,0,0
68345,0,0,0,0
44747,0,0,0,0
65958,0,0,0,0
44690,0,0,0,0
32234,0,0,0,0
80688,0,0,0,0
1196,0,0,0,0
84523,0,0,0,0
70928,0,0,0,0
62675,0,0,0,0
28488,0,0,0,0
81494,0,0,0,0
75309,0,0,0,0
1739,0,0,0,0
64884,0,0,0,0
10230,0,0,0,0
49941,0,0,0,0
42949,0,0,0,0
42118,0,0,0,0
17360,0,0,0,0
12193,0,0,0,0
85910,0,0,0,0
8051,0,0,0,0
59624,0,0,0,0
84272,0,0,0,0
56947,0,0,0,0
37226,0,0,0,0
20493,0,0,0,0
62885,0,0,0,0
64784,0,0,0,0
25457,0,0,0,0
50559,0,0,0,0
62081,0,0,0,0
72582,0,0,0,0
77219,0,0,0,0
56558,0,0,0,0
87340,0,0,0,0
40971,0,0,0,0
36473,0,0,0,0
66838,0,0,0,0
47212,0,0,0,0
15526,0,0,0,0
71903,0,0,0,0
49550,0,0,0,0
55436,0,0,0,0
67799,0,0,0,0
41727,0,0,0,0
33549,0,0,0,0
5234,0,0,0,0
4540,0,0,0,0
68770,0,0,0,0
40624,0,0,0,0
36616,0,0,0,0
55150,0,0,0,0
86218,0,0,0,0
44372,0,0,0,0
48276,0,0,0,0
64800,0,0,0,0
33183,0,0,0,0
28093,0,0,0,0
1992,0,0,0,0
38294,0,0,0,0
45817,0,0,0,0
10052,0,0,0,0
55367,0,0,0,0
60198,0,0,0,0
27365,0,0,0,0
65218,0,0,0,0
42766,0,0,0,0
11158,0,0,0,0
81706,0,0,0,0
58954,0,0,0,0
84660,0,0,0,0
14866,0,0,0,0
3564,0,0,0,0
36839,0,0,0,0
28306,0,0,0,0
64179,0,0,0,0
46121,0,0,0,0
72993,0,0,0,0
53600,0,0,0,0
42580,0,0,0,0
2776,0,0,0,0
46704,0,0,0,0
30731,0,0,0,0
49732,0,0,0,0
51575,0,0,0,0
66863,0,0,0,0
81785,0,0,0,0
32056,0,0,0,0
71109,0,0,0,0
9904,0,0,0,0
18407,0,0,0,0
4591,0,0,0,0
51938,0,0,0,0
21219,0,0,0,0
64266,0,0,0,0
63778,0,0,0,0
76088,0,0,0,0
72205,0,0,0,0
32396,0,0,0,0
22507,0,0,0,0
36068,0,0,0,0
27243,0,0,0,0
18225,0,0,0,0
7148,0,0,0,0
12735,0,0,0,0
73524,0,0,0,0
32418,0,0,0,0
63513,0,0,0,0
88554,0,0,0,0
16705,0,0,0,0
72619,0,0,0,0
34563,0,0,0,0
89272,0,0,0,0
28571,0,0,0,0
6094,0,0,0,0
16802,0,0,0,0
24642,0,0,0,0
14768,0,0,0,0
85376,0,0,0,0
49193,0,0,0,0
77599,0,0,0,0
62057,0,0,0,0
71603,0,0,0,0
32268,0,0,0,0
9958,0,0,0,0
18270,0,0,0,0
60068,0,0,0,0
13636,0,0,0,0
37812,0,0,0,0
11652,0,0,0,0
25841,0,0,0,0
30619,0,0,0,0
20081,0,0,0,0
38336,0,0,0,0
82307,0,0,0,0
63605,0,0,0,0
50254,0,0,0,0
68468,0,0,0,0
54978,0,0,0,0
24553,0,0,0,0
31301,0,0,0,0
19768,0,0,0,0
52392,0,0,0,0
278,0,0,0,0
90790,0,0,0,0
13964,0,0,0,0
22474,0,0,0,0
49476,0,0,0,0
8784,0,0,0,0
12476,0,0,0,0
24427,0,0,0,0
42558,0,0,0,0
21467,0,0,0,0
81348,0,0,0,0
77824,0,0,0,0
8800,0,0,0,0
4958,0,0,0,0
527,0,0,0,0
85501,0,0,0,0
44860,0,0,0,0
72202,0,0,0,0
59082,0,0,0,0
63027,0,0,0,0
42062,0,0,0,0
74061,0,0,0,0
86904,0,0,0,0
30429,0,0,0,0
76564,0,0,0,0
30281,0,0,0,0
135,0,0,0,0
4515,0,0,0,0
8492,0,0,0,0
1730,0,0,0,0
70268,0,0,0,0
35106,0,0,0,0
38217,0,0,0,0
30032,0,0,0,0
32921,0,0,0,0
28713,0,0,0,0
12832,0,0,0,0
26177,0,0,0,0
29141,0,0,0,0
69312,0,0,0,0
53873,0,0,0,0
17820,0,0,0,0
14991,0,0,0,0
83507,0,0,0,0
81235,0,0,0,0
53158,0,0,0,0
81178,0,0,0,0
69004,0,0,0,0
31660,0,0,0,0
55654,0,0,0,0
56698,0,0,0,0
54393,0,0,0,0
84846,0,0,0,0
67382,0,0,0,0
34675,0,0,0,0
8122,0,0,0,0
30506,0,0,0,0
6576,0,0,0,0
25667,0,0,0,0
68598,0,0,0,0
5418,0,0,0,0
39563,0,0,0,0
22500,0,0,0,0
27651,0,0,0,0
80075,0,0,0,0
19118,0,0,0,0
27903,0,0,0,0
81754,0,0,0,0
22068,0,0,0,0
70492,0,0,0,0
55248,0,0,0,0
35650,0,0,0,0
75896,0,0,0,0
58608,0,0,0,0
63905,0,0,0,0
54924,0,0,0,0
50867,0,0,0,0
41438,0,0,0,0
6899,0,0,0,0
52889,0,0,0,0
52566,0,0,0,0
34057,0,0,0,0
14328,0,0,0,0
85763,0,0,0,0
61849,0,0,0,0
41820,0,0,0,0
66582,0,0,0,0
53544,0,0,0,0
67306,0,0,0,0
89799,0,0,0,0
57356,0,0,0,0
82487,0,0,0,0
25272,0,0,0,0
28301,0,0,0,0
27515,0,0,0,0
3672,0,0,0,0
34885,0,0,0,0
75661,0,0,0,0
24376,0,0,0,0
5444,0,0,0,0
69122,0,0,0,0
77029,0,0,0,0
61712,0,0,0,0
80108,0,0,0,0
34627,0,0,0,0
37715,0,0,0,0
37712,0,0,0,0
88141,0,0,0,0
34235,0,0,0,0
80185,0,0,0,0
87349,0,0,0,0
19589,0,0,0,0
39176,0,0,0,0
41332,0,0,0,0
36830,0,0,0,0
65434,0,0,0,0
53952,0,0,0,0
5125,0,0,0,0
3088,0,0,0,0
45719,0,0,0,0
63364,0,0,0,0
59127,0,0,0,0
56551,0,0,0,0
44478,0,0,0,0
63723,0,0,0,0
18716,0,0,0,0
27540,0,0,0,0
66993,0,0,0,0
81341,0,0,0,0
60379,0,0,0,0
1916,0,0,0,0
13893,0,0,0,0
21210,0,0,0,0
78712,0,0,0,0
52758,0,0,0,0
49913,0,0,0,0
17906,0,0,0,0
10751,0,0,0,0
65107,0,0,0,0
19037,0,0,0,0
38435,0,0,0,0
61162,0,0,0,0
76232,0,0,0,0
77988,0,0,0,0
64396,0,0,0,0
67667,0,0,0,0
10856,0,0,0,0
1115,0,0,0,0
24429,0,0,0,0
43407,0,0,0,0
74507,0,0,0,0
75487,0,0,0,0
90890,0,0,0,0
30257,0,0,0,0
29257,0,0,0,0
78458,0,0,0,0
82668,0,0,0,0
75044,0,0,0,0
29763,0,0,0,0
83765,0,0,0,0
